,,,,,,,,,,,,SR-EMI  ,ER-EMI  ,WR-EMI  ,NR-EMI  ,WR-EMI  ,WR-EMI  ,NR-EMI  ,NR-EMI  ,NR-EMI  ,ER-EMI  ,SR-EMI  ,SR-EMI  ,WR-EMI  ,WR-EMI  ,ER-EMI  ,NR-EMI  ,NR-EMI  ,ER-EMI  ,SR-EMI  ,SR-EMI  ,NR-EMI  ,NR-EMI  ,WR-EMI  ,ER-EMI  ,,,NR-EMI  ,WR-EMI  ,SR-EMI  ,ER-EMI  ,NER-EMI,,,,,,,,,,,,,,,,,,,,,,,
Calendar Hour,,Calendar semester,Calendar trimester,Calendar week,Calendar day,Year,Month,Day,Date,Hour,,ANDHRA,BHR,CGS,DELHI,GOA,GUJ,HARYANA,HIMACHAL,J&K,JH,KARN,KERALA,MP,MAH,ODSA,PUNJAB,RAJ,SKM,TN,TELNGANA,UKHAND,UP,UT_WEST,WB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,2015-05-24,1,2,21,144,2015,05,24,5/24/15,2,3434,5770,2101,3114,3825,362,12210,5601,774,2191,714,6870,2398,6411,15807,3153,5189,7211,36,10199,5055,1659,12759,899,4400,,,39209,38803,30292,10404,1462,120170,,,,,,,,,,,,,,,,,,,,,,
3435,2015-05-24,1,2,21,144,2015,05,24,5/24/15,3,3435,5379,2075,3074,3710,346,11962,5460,754,2179,721,6809,2358,6383,15591,3153,5249,6976,36,10100,4712,1660,13332,886,4363,,,39320,38242,29358,10348,1454,118722,,,,,,,,,,,,,,,,,,,,,,
3436,2015-05-24,1,2,21,144,2015,05,24,5/24/15,4,3436,5856,2075,3061,3512,331,11888,5334,738,2181,688,6695,2317,6383,15212,3312,5228,6836,35,9750,5130,1640,13128,873,4327,,,38597,37748,29748,10437,1466,117996,,,,,,,,,,,,,,,,,,,,,,
3437,2015-05-24,1,2,21,144,2015,05,24,5/24/15,5,3437,5651,1958,3125,3268,340,11616,5164,743,2179,684,6726,2311,6254,14887,3206,5209,6619,34,9943,4950,1618,13211,876,4109,,,38011,37098,29581,9991,1404,116085,,,,,,,,,,,,,,,,,,,,,,
3438,2015-05-24,1,2,21,144,2015,05,24,5/24/15,6,3438,5235,1841,2988,3158,333,11837,5515,811,2208,638,6915,2437,6176,15212,2968,5075,6442,31,10011,4586,1678,13090,870,3818,,,37977,37416,29184,9296,1306,115179,,,,,,,,,,,,,,,,,,,,,,
3439,2015-05-24,1,2,21,144,2015,05,24,5/24/15,7,3439,5500,1725,2882,2966,331,11689,5236,883,2186,642,7001,2423,6027,15482,2994,5325,6985,31,10618,4818,1688,12590,863,3818,,,37859,37274,30360,9210,1294,115997,,,,,,,,,,,,,,,,,,,,,,
3440,2015-05-24,1,2,21,144,2015,05,24,5/24/15,8,3440,5576,1750,2961,3017,301,11651,5051,938,2204,651,6901,2447,5915,15699,3047,5511,7379,32,11204,4885,1666,11961,847,3927,,,37727,37374,31013,9407,1322,116843,,,,,,,,,,,,,,,,,,,,,,
3441,2015-05-24,1,2,21,144,2015,05,24,5/24/15,9,3441,5546,1802,2815,3080,348,11596,4743,969,2190,651,7198,2481,5968,16510,2862,5407,7409,34,11345,4858,1674,11590,872,4182,,,37062,38109,31428,9531,1339,117469,,,,,,,,,,,,,,,,,,,,,,
3442,2015-05-24,1,2,21,144,2015,05,24,5/24/15,10,3442,4968,1802,2941,3225,362,12062,4957,974,2186,752,7198,2506,6251,17024,3206,5541,7475,35,11653,4352,1725,12126,909,4327,,,38209,39549,30677,10122,1422,119979,,,,,,,,,,,,,,,,,,,,,,
3443,2015-05-24,1,2,21,144,2015,05,24,5/24/15,11,3443,5603,1738,2975,3651,366,12690,4981,968,1857,722,7125,2542,6330,17998,3365,5444,7033,37,12187,4908,1702,11969,941,4545,,,37605,41300,32365,10407,1462,123139,,,,,,,,,,,,,,,,,,,,,,
3444,2015-05-24,1,2,21,144,2015,05,24,5/24/15,12,3444,5637,1789,2908,3808,360,12936,4903,949,1904,726,7067,2595,6274,18160,3206,5910,7100,40,12179,4938,1753,12313,941,4872,,,38640,41579,32416,10633,1494,124762,,,,,,,,,,,,,,,,,,,,,,
3445,2015-05-24,1,2,21,144,2015,05,24,5/24/15,13,3445,5855,1776,2888,3886,372,12994,4971,960,1890,732,6824,2587,6349,18106,3233,5839,6393,42,12142,5129,1753,12696,932,5127,,,38388,41641,32537,10910,1533,125009,,,,,,,,,,,,,,,,,,,,,,
3446,2015-05-24,1,2,21,144,2015,05,24,5/24/15,14,3446,6003,1776,2882,3827,372,13070,4964,943,1888,709,6994,2573,6346,17971,3233,5888,6757,42,12011,5258,1688,12801,915,5200,,,38756,41556,32839,10960,1540,125651,,,,,,,,,,,,,,,,,,,,,,
3447,2015-05-24,1,2,21,144,2015,05,24,5/24/15,15,3447,4919,1776,2981,4032,393,13446,5380,923,1894,739,6687,2658,6563,18458,3286,6044,7064,43,12088,4309,1676,12953,943,5272,,,39966,42784,30661,11116,1562,126089,,,,,,,,,,,,,,,,,,,,,,
3448,2015-05-24,1,2,21,144,2015,05,24,5/24/15,16,3448,5461,1789,3088,4177,378,13378,5450,925,1907,711,6565,2620,6584,18647,3233,5959,6950,40,12240,4784,1680,13135,940,4909,,,40183,43015,31670,10682,1501,127051,,,,,,,,,,,,,,,,,,,,,,
3449,2015-05-24,1,2,21,144,2015,05,24,5/24/15,17,3449,5178,1699,3088,4123,354,13149,5228,924,1970,709,6387,2650,6472,18431,3180,5856,6978,36,12012,4536,1645,13014,952,4436,,,39738,42446,30763,10060,1414,124421,,,,,,,,,,,,,,,,,,,,,,
3450,2015-05-24,1,2,21,144,2015,05,24,5/24/15,18,3450,5150,1880,3035,4065,348,12724,4896,900,1949,701,6097,2571,6086,16754,2968,5938,6844,37,11392,4511,1681,12581,944,4472,,,38854,39891,29721,10058,1413,119937,,,,,,,,,,,,,,,,,,,,,,
3451,2015-05-24,1,2,21,144,2015,05,24,5/24/15,19,3451,5679,2321,3201,3876,364,12195,4956,885,1887,777,5992,2807,6414,16618,3392,6062,6510,44,11350,4975,1630,11925,918,5418,,,37731,39710,30803,11952,1679,121875,,,,,,,,,,,,,,,,,,,,,,
3452,2015-05-24,1,2,21,144,2015,05,24,5/24/15,20,3452,5469,2334,3294,3720,401,12152,5216,786,1898,814,6956,2986,7245,16808,3789,5982,6168,45,11768,4791,1661,12853,914,5491,,,38284,40814,31970,12473,1753,125294,,,,,,,,,,,,,,,,,,,,,,
3453,2015-05-24,1,2,21,144,2015,05,24,5/24/15,21,3453,5198,2269,3241,3892,401,12400,6145,900,1988,866,7579,3019,7125,17781,3710,6319,6550,46,11829,4553,1769,12942,888,5636,,,40505,41836,32178,12527,1760,128806,,,,,,,,,,,,,,,,,,,,,,
3454,2015-05-24,1,2,21,144,2015,05,24,5/24/15,22,3454,5719,2295,3214,3944,397,12359,5981,893,1973,809,7254,2908,7066,16997,3710,6032,6635,46,11533,5009,1748,12688,893,5636,,,39894,40926,32423,12496,1756,127495,,,,,,,,,,,,,,,,,,,,,,
3455,2015-05-24,1,2,21,144,2015,05,24,5/24/15,23,3455,5551,2269,3261,4109,383,12637,5786,827,1984,800,7250,2822,7001,17538,3630,5709,6547,43,11915,4863,1648,13004,896,5272,,,39614,41716,32401,12014,1688,127433,,,,,,,,,,,,,,,,,,,,,,
3456,2015-05-24,1,2,21,144,2015,05,24,5/24/15,24,3456,6269,2256,3327,4036,403,12659,5895,841,2000,772,7214,2576,6873,17781,3498,5683,7092,41,11789,5492,1680,13005,895,4981,,,40232,41938,33340,11548,1623,128681,,,,,,,,,,,,,,,,,,,,,,
3457,2015-05-25,1,2,21,145,2015,05,25,5/25/15,1,3457,6312,2114,3222,4106,349,10883,6148,888,2252,715,6615,2534,6507,16263,3020,4987,7575,47,11349,5529,1725,12750,862,4846,,,40431,38086,32339,10742,1509,123107,,,,,,,,,,,,,,,,,,,,,,
3458,2015-05-25,1,2,21,145,2015,05,25,5/25/15,2,3458,5955,2101,3152,3965,349,11018,6012,869,2234,690,6848,2504,6309,15444,2954,5020,7380,46,10978,5217,1773,12834,869,4728,,,40087,37141,31502,10519,1478,120727,,,,,,,,,,,,,,,,,,,,,,
3459,2015-05-25,1,2,21,145,2015,05,25,5/25/15,3,3459,5866,2075,3216,3846,333,10565,5860,846,2222,697,6497,2462,6281,15233,2954,5077,7139,45,10856,5139,1774,13411,857,4689,,,40175,36485,30820,10460,1470,119410,,,,,,,,,,,,,,,,,,,,,,
3460,2015-05-25,1,2,21,145,2015,05,25,5/25/15,4,3460,5839,2075,3133,3641,319,10712,5724,828,2223,665,6399,2420,6281,14863,3070,5058,6996,45,10562,5115,1752,13206,845,4650,,,39428,36153,30335,10505,1476,117897,,,,,,,,,,,,,,,,,,,,,,
3461,2015-05-25,1,2,21,145,2015,05,25,5/25/15,5,3461,6153,1958,3225,3388,327,10589,5542,835,2221,661,6707,2413,6155,14546,3006,5040,6774,43,10586,5390,1728,13289,848,4416,,,38817,35690,31249,10084,1417,117257,,,,,,,,,,,,,,,,,,,,,,
3462,2015-05-25,1,2,21,145,2015,05,25,5/25/15,6,3462,6400,1841,3114,3274,321,10748,5919,911,2251,616,6642,2544,6078,14863,2801,4911,6593,40,11087,5606,1793,13167,842,4103,,,38819,35966,32279,9401,1321,117786,,,,,,,,,,,,,,,,,,,,,,
3463,2015-05-25,1,2,21,145,2015,05,25,5/25/15,7,3463,6288,1725,2993,3074,319,10822,5619,992,2229,621,7138,2530,5932,15127,2776,5150,7149,40,11309,5509,1804,12664,835,4103,,,38681,36028,32774,9265,1302,118050,,,,,,,,,,,,,,,,,,,,,,
3464,2015-05-25,1,2,21,145,2015,05,25,5/25/15,8,3464,6493,1750,2945,3128,290,10699,5420,1054,2247,629,7438,2555,5821,15338,2852,5330,7552,41,11516,5688,1780,12032,820,4220,,,38543,35913,33690,9492,1334,118972,,,,,,,,,,,,,,,,,,,,,,
3465,2015-05-25,1,2,21,145,2015,05,25,5/25/15,9,3465,5914,1802,2794,3192,335,10883,5091,1088,2232,629,7898,2590,5874,16131,2698,5230,7582,43,11152,5181,1788,11659,843,4494,,,37862,36860,32735,9666,1358,118481,,,,,,,,,,,,,,,,,,,,,,
3466,2015-05-25,1,2,21,145,2015,05,25,5/25/15,10,3466,6106,1802,2929,3344,349,11422,5320,1094,2229,727,8051,2617,6152,16633,2964,5359,7650,45,11247,5349,1843,12198,880,4650,,,39037,38365,33370,10188,1432,122392,,,,,,,,,,,,,,,,,,,,,,
3467,2015-05-25,1,2,21,145,2015,05,25,5/25/15,11,3467,6128,1738,3015,3785,353,11900,5346,1087,1893,698,7968,2655,6229,17585,3097,5257,7198,47,11555,5368,1818,12040,911,4885,,,38424,39993,33674,10465,1470,124026,,,,,,,,,,,,,,,,,,,,,,
3468,2015-05-25,1,2,21,145,2015,05,25,5/25/15,12,3468,6155,1789,2994,3948,347,12230,5262,1066,1942,702,8192,2710,6174,17743,2988,5707,7267,51,11520,5392,1873,12386,910,5236,,,39451,40398,33969,10766,1513,126097,,,,,,,,,,,,,,,,,,,,,,
3469,2015-05-25,1,2,21,145,2015,05,25,5/25/15,13,3469,6349,1776,3036,4028,358,12120,5336,1078,1927,707,8033,2701,6248,17690,3002,5640,6543,53,11467,5561,1873,12771,901,5510,,,39196,40353,34111,11048,1552,126260,,,,,,,,,,,,,,,,,,,,,,
3470,2015-05-25,1,2,21,145,2015,05,25,5/25/15,14,3470,6231,1776,2967,3967,358,12255,5327,1059,1925,685,8043,2687,6246,17558,2970,5687,6915,54,11499,5459,1804,12877,886,5588,,,39561,40270,33919,11073,1556,126379,,,,,,,,,,,,,,,,,,,,,,
3471,2015-05-25,1,2,21,145,2015,05,25,5/25/15,15,3471,5785,1776,3146,4180,378,12512,5774,1037,1931,714,7951,2776,6459,18034,3046,5838,7229,55,11453,5068,1791,13030,912,5666,,,40810,41441,33033,11257,1582,128123,,,,,,,,,,,,,,,,,,,,,,
3472,2015-05-25,1,2,21,145,2015,05,25,5/25/15,16,3472,5524,1789,3147,4330,364,12328,5849,1039,1945,688,7869,2735,6480,18219,3016,5757,7113,51,11500,4839,1795,13212,909,5275,,,41040,41447,32467,10819,1520,127293,,,,,,,,,,,,,,,,,,,,,,
3473,2015-05-25,1,2,21,145,2015,05,25,5/25/15,17,3473,5095,1699,3117,4274,341,12132,5610,1038,2009,685,7924,2767,6370,18008,2954,5658,7141,46,11062,4463,1758,13091,921,4767,,,40579,40889,31311,10151,1426,124356,,,,,,,,,,,,,,,,,,,,,,
3474,2015-05-25,1,2,21,145,2015,05,25,5/25/15,18,3474,6326,1880,3044,4214,335,11838,5254,1011,1987,678,7660,2685,5989,16369,2766,5735,7005,46,10233,5541,1796,12655,913,4807,,,39657,38488,32445,10177,1430,122197,,,,,,,,,,,,,,,,,,,,,,
3475,2015-05-25,1,2,21,145,2015,05,25,5/25/15,19,3475,6097,2321,3308,4018,351,11275,5319,994,1923,751,7063,2931,6312,16237,3208,5853,6663,56,10185,5341,1742,11996,888,5823,,,38508,38371,31617,12159,1708,122363,,,,,,,,,,,,,,,,,,,,,,
3476,2015-05-25,1,2,21,145,2015,05,25,5/25/15,20,3476,6070,2334,3427,3857,386,11569,5598,882,1935,787,8036,3117,7130,16422,3518,5777,6312,57,10596,5317,1775,12929,884,5901,,,39065,39818,33136,12597,1770,126386,,,,,,,,,,,,,,,,,,,,,,
3477,2015-05-25,1,2,21,145,2015,05,25,5/25/15,21,3477,6473,2269,3488,4035,386,11581,6595,1011,2026,837,8390,3153,7012,17373,3457,6091,6703,58,10941,5670,1890,13019,860,6057,,,41370,40700,34627,12678,1781,131156,,,,,,,,,,,,,,,,,,,,,,
3478,2015-05-25,1,2,21,145,2015,05,25,5/25/15,22,3478,5170,2295,3411,4089,382,11496,6419,1003,2012,782,8105,3037,6954,16607,3436,5817,6790,58,10793,4529,1868,12763,864,6057,,,40761,39714,31634,12628,1774,126511,,,,,,,,,,,,,,,,,,,,,,
3479,2015-05-25,1,2,21,145,2015,05,25,5/25/15,23,3479,6235,2269,3219,4260,368,11814,6210,929,2023,773,8001,2946,6890,17135,3361,5507,6700,55,11170,5462,1761,13081,867,5666,,,40471,40293,33814,12124,1704,128406,,,,,,,,,,,,,,,,,,,,,,
3480,2015-05-25,1,2,21,145,2015,05,25,5/25/15,24,3480,5422,2256,3370,4184,388,11753,6327,945,2039,746,7780,2690,6764,17373,3230,5482,7258,52,11025,4749,1795,13082,866,5354,,,41112,40514,31666,11638,1635,126565,,,,,,,,,,,,,,,,,,,,,,
3481,2015-05-26,1,2,21,146,2015,05,26,5/26/15,1,3481,6148,2379,3159,4153,368,12266,6225,859,2217,690,7275,2671,6568,18560,2981,4648,7709,64,10480,5386,1725,13127,944,5831,,,40663,41865,31960,11945,1678,128111,,,,,,,,,,,,,,,,,,,,,,
3482,2015-05-26,1,2,21,146,2015,05,26,5/26/15,2,3482,6167,2365,3090,4010,359,12200,6087,840,2199,666,7350,2639,6367,17478,2848,4682,7511,61,10113,5402,1772,13214,935,5526,,,40315,40429,31671,11466,1611,125492,,,,,,,,,,,,,,,,,,,,,,
3483,2015-05-26,1,2,21,146,2015,05,26,5/26/15,3,3483,6401,2336,3153,3889,353,11952,5934,819,2187,673,7322,2595,6340,17588,2848,4739,7266,60,10188,5607,1773,13808,928,5519,,,40415,40314,32113,11436,1607,125885,,,,,,,,,,,,,,,,,,,,,,
3484,2015-05-26,1,2,21,146,2015,05,26,5/26/15,4,3484,5509,2336,3072,3682,338,11878,5796,801,2189,642,7136,2550,6340,16720,2810,4723,7120,60,9866,4826,1751,13597,915,5441,,,39659,39263,29887,11289,1586,121684,,,,,,,,,,,,,,,,,,,,,,
3485,2015-05-26,1,2,21,146,2015,05,26,5/26/15,5,3485,6516,2204,3163,3426,337,11607,5611,807,2187,638,7208,2544,6212,16258,2905,4708,6894,55,9764,5708,1727,13682,916,5044,,,39042,38493,31740,10846,1524,121645,,,,,,,,,,,,,,,,,,,,,,
3486,2015-05-26,1,2,21,146,2015,05,26,5/26/15,6,3486,6619,2073,3054,3311,337,11828,5993,881,2216,595,7346,2682,6134,17512,2791,4591,6710,49,10427,5798,1792,13557,917,4491,,,39051,39782,32872,9999,1405,123109,,,,,,,,,,,,,,,,,,,,,,
3487,2015-05-26,1,2,21,146,2015,05,26,5/26/15,7,3487,6310,1941,2934,3109,337,11679,5690,960,2194,599,7558,2667,5986,17231,2544,4813,7276,48,10790,5527,1803,13039,916,4384,,,38884,39083,32852,9516,1337,121672,,,,,,,,,,,,,,,,,,,,,,
3488,2015-05-26,1,2,21,146,2015,05,26,5/26/15,8,3488,6157,1971,2888,3163,331,11642,5489,1019,2212,607,7928,2693,5875,17335,2734,4977,7686,48,11415,5394,1779,12388,893,4404,,,38713,38964,33587,9764,1372,122400,,,,,,,,,,,,,,,,,,,,,,
3489,2015-05-26,1,2,21,146,2015,05,26,5/26/15,9,3489,6262,2029,2740,3228,365,11587,5155,1053,2198,607,8356,2731,5928,17252,2677,4886,7717,52,11612,5486,1787,12004,917,4737,,,38028,38789,34447,10102,1419,122785,,,,,,,,,,,,,,,,,,,,,,
3490,2015-05-26,1,2,21,146,2015,05,26,5/26/15,10,3490,6347,2029,2872,3381,385,12052,5387,1058,2194,702,8597,2758,6209,18788,2677,5001,7786,54,11787,5560,1842,12559,961,4942,,,39208,41267,35049,10404,1462,127390,,,,,,,,,,,,,,,,,,,,,,
3491,2015-05-26,1,2,21,146,2015,05,26,5/26/15,11,3491,6333,1956,2956,3828,387,12680,5414,1051,1863,674,8471,2798,6287,18860,2734,4853,7326,57,12404,5548,1817,12396,991,5197,,,38548,42161,35554,10618,1492,128373,,,,,,,,,,,,,,,,,,,,,,
3492,2015-05-26,1,2,21,146,2015,05,26,5/26/15,12,3492,6480,2014,2935,3992,385,12925,5328,1031,1911,677,8483,2857,6231,19228,2810,5264,7396,61,12123,5676,1872,12753,1000,5543,,,39547,42704,35619,11105,1560,130535,,,,,,,,,,,,,,,,,,,,,,
3493,2015-05-26,1,2,21,146,2015,05,26,5/26/15,13,3493,6471,2000,2977,4074,378,12984,5403,1043,1897,683,8326,2847,6306,19400,2772,5205,6659,62,12072,5669,1872,13149,979,5662,,,39302,43024,35385,11179,1571,130461,,,,,,,,,,,,,,,,,,,,,,
3494,2015-05-26,1,2,21,146,2015,05,26,5/26/15,14,3494,6520,2000,2909,4012,383,13059,5394,1024,1895,661,8283,2832,6303,19220,2601,5253,7038,63,12491,5711,1803,13258,965,5782,,,39677,42839,35837,11107,1561,131021,,,,,,,,,,,,,,,,,,,,,,
3495,2015-05-26,1,2,21,146,2015,05,26,5/26/15,15,3495,6475,2000,3084,4227,386,13435,5846,1003,1901,690,8157,2926,6519,19803,2791,5395,7358,66,12445,5672,1790,13415,984,6045,,,40935,44211,35675,11592,1629,134042,,,,,,,,,,,,,,,,,,,,,,
3496,2015-05-26,1,2,21,146,2015,05,26,5/26/15,16,3496,6225,2014,3085,4379,383,13367,5923,1005,1914,664,8323,2883,6540,19507,2848,5318,7239,66,12963,5453,1794,13604,992,5977,,,41176,43874,35847,11569,1626,134092,,,,,,,,,,,,,,,,,,,,,,
3497,2015-05-26,1,2,21,146,2015,05,26,5/26/15,17,3497,6287,1912,3056,4323,366,13138,5681,1004,1977,661,8040,2917,6429,18733,2734,5230,7268,59,12494,5507,1757,13479,993,5354,,,40719,42715,35245,10720,1506,130905,,,,,,,,,,,,,,,,,,,,,,
3498,2015-05-26,1,2,21,146,2015,05,26,5/26/15,18,3498,6357,2117,2984,4262,380,12714,5320,978,1956,654,7888,2830,6045,17118,2601,5305,7129,57,11637,5569,1795,13030,988,5183,,,39775,40229,34281,10612,1491,126388,,,,,,,,,,,,,,,,,,,,,,
3499,2015-05-26,1,2,21,146,2015,05,26,5/26/15,19,3499,6518,2613,3243,4064,389,12185,5386,961,1893,725,6786,3090,6370,15567,3228,5411,6781,68,11887,5709,1741,12351,981,6215,,,38588,38735,33990,12849,1805,125967,,,,,,,,,,,,,,,,,,,,,,
3500,2015-05-26,1,2,21,146,2015,05,26,5/26/15,20,3500,6590,2628,3360,3900,416,12142,5668,853,1905,759,8102,3286,7196,16824,3247,5359,6424,71,12004,5773,1774,13312,969,6478,,,39195,40907,35755,13183,1852,130892,,,,,,,,,,,,,,,,,,,,,,
3501,2015-05-26,1,2,21,146,2015,05,26,5/26/15,21,3501,5689,2555,3420,4080,420,12390,6678,978,1995,808,8418,3323,7076,16804,3247,5554,6822,70,12112,4983,1889,13404,946,6398,,,41400,41056,34525,13078,1838,131897,,,,,,,,,,,,,,,,,,,,,,
3502,2015-05-26,1,2,21,146,2015,05,26,5/26/15,22,3502,6380,2584,3345,4135,418,12348,6500,970,1981,755,8267,3201,7018,16831,3133,5322,6911,69,11822,5589,1867,13141,950,6256,,,40827,40910,35259,12797,1798,131591,,,,,,,,,,,,,,,,,,,,,,
3503,2015-05-26,1,2,21,146,2015,05,26,5/26/15,23,3503,6541,2555,3156,4308,398,12626,6288,899,1991,746,7978,3106,6954,16878,3057,5042,6819,67,12541,5730,1760,13468,957,6152,,,40575,40969,35896,12577,1767,131784,,,,,,,,,,,,,,,,,,,,,,
3504,2015-05-26,1,2,21,146,2015,05,26,5/26/15,24,3504,5236,2540,3305,4231,384,12649,6407,913,2007,720,7753,2835,6826,17170,2905,5021,7387,66,12058,4587,1794,13469,949,6062,,,41229,41283,32469,12293,1727,129001,,,,,,,,,,,,,,,,,,,,,,
3505,2015-05-27,1,2,21,147,2015,05,27,5/27/15,1,3505,6142,2599,3105,4106,370,12318,5558,1055,2335,692,7511,2658,6629,18761,3191,4874,6803,66,11510,5381,1758,11930,929,6095,,,38419,42112,33202,12643,1776,128152,,,,,,,,,,,,,,,,,,,,,,
3506,2015-05-27,1,2,21,147,2015,05,27,5/27/15,2,3506,6069,2627,3037,3791,361,12252,5514,943,2316,700,7595,2658,6427,17667,3138,4472,6369,62,11464,5316,1776,11794,921,5776,,,36975,40665,33102,12303,1729,124774,,,,,,,,,,,,,,,,,,,,,,
3507,2015-05-27,1,2,21,147,2015,05,27,5/27/15,3,3507,6437,2651,3098,3569,356,12003,5535,886,2303,735,7184,2607,6399,17778,3138,4763,6008,62,11238,5639,1791,12033,914,5769,,,36888,40548,33105,12355,1736,124632,,,,,,,,,,,,,,,,,,,,,,
3508,2015-05-27,1,2,21,147,2015,05,27,5/27/15,4,3508,6235,2636,3019,3247,340,11929,5226,853,2305,735,7264,2556,6399,16900,3296,4799,5410,61,11021,5462,1859,11973,901,5687,,,35672,39488,32538,12415,1744,121857,,,,,,,,,,,,,,,,,,,,,,
3509,2015-05-27,1,2,21,147,2015,05,27,5/27/15,5,3509,5317,2499,3108,2783,340,11656,4700,857,2303,713,7392,2505,6270,16434,3191,4363,4860,57,11060,4658,1786,11861,903,5272,,,33513,38711,30932,11732,1648,116536,,,,,,,,,,,,,,,,,,,,,,
3510,2015-05-27,1,2,21,147,2015,05,27,5/27/15,6,3510,5733,2363,3001,2710,339,11878,5146,904,2334,692,7608,2658,6191,17701,2954,3847,4611,51,11347,5022,1875,11783,903,4694,,,33210,40013,32368,10754,1511,117856,,,,,,,,,,,,,,,,,,,,,,
3511,2015-05-27,1,2,21,147,2015,05,27,5/27/15,7,3511,5312,2257,2884,2839,340,11729,5759,1016,2311,649,7730,2658,6042,17417,2980,4445,4912,49,12091,4653,1852,11509,902,4582,,,34643,39314,32444,10517,1478,118396,,,,,,,,,,,,,,,,,,,,,,
3512,2015-05-27,1,2,21,147,2015,05,27,5/27/15,8,3512,5416,2356,2838,2923,333,11691,4930,1047,2330,666,8009,2678,5930,17522,3033,4853,5654,50,12238,4745,1708,11106,880,4603,,,34551,39194,33086,10708,1505,119044,,,,,,,,,,,,,,,,,,,,,,
3513,2015-05-27,1,2,21,147,2015,05,27,5/27/15,9,3513,5989,2353,2693,3154,367,11636,4984,990,2315,623,8498,2760,5983,17439,2848,5092,5806,53,12504,5246,1749,11182,904,4951,,,35272,39022,34997,10828,1521,121640,,,,,,,,,,,,,,,,,,,,,,
3514,2015-05-27,1,2,21,147,2015,05,27,5/27/15,10,3514,6196,2353,2822,3328,388,12103,5334,935,2311,640,8608,2811,6267,18991,3191,5204,6033,56,12376,5428,1572,11232,946,5166,,,35949,41517,35419,11406,1603,125894,,,,,,,,,,,,,,,,,,,,,,
3515,2015-05-27,1,2,21,147,2015,05,27,5/27/15,11,3515,5555,2369,2905,3774,390,12733,5030,890,1962,653,8746,2862,6345,19064,3349,5519,6167,59,12932,4866,1614,11583,976,5432,,,36539,42413,34961,11862,1667,127442,,,,,,,,,,,,,,,,,,,,,,
3516,2015-05-27,1,2,21,147,2015,05,27,5/27/15,12,3516,6308,2443,2885,4028,388,12980,5232,856,2013,649,8533,2913,6289,19435,3191,5680,6409,62,12684,5525,1643,12249,985,5794,,,38110,42962,35963,12139,1706,130880,,,,,,,,,,,,,,,,,,,,,,
3517,2015-05-27,1,2,21,147,2015,05,27,5/27/15,13,3517,5941,2378,2925,4148,380,13039,5255,828,1998,653,8521,2924,6365,19609,3217,5646,6290,64,12685,5204,1565,12779,964,5918,,,38509,43282,35275,12230,1718,131014,,,,,,,,,,,,,,,,,,,,,,
3518,2015-05-27,1,2,21,147,2015,05,27,5/27/15,14,3518,6448,2409,2859,3946,385,13114,5183,816,1996,610,8418,2903,6362,19428,3217,5185,6451,65,12696,5649,1558,12868,950,6044,,,38003,43098,36114,12345,1735,131295,,,,,,,,,,,,,,,,,,,,,,
3519,2015-05-27,1,2,21,147,2015,05,27,5/27/15,15,3519,6305,2440,3031,4143,389,13492,5960,805,2002,623,8191,3016,6579,20017,3270,5415,6346,68,12738,5523,1635,13026,969,6319,,,39332,44477,35773,12720,1787,134089,,,,,,,,,,,,,,,,,,,,,,
3520,2015-05-27,1,2,21,147,2015,05,27,5/27/15,16,3520,6217,2350,3032,4188,386,13424,6023,753,2016,623,8027,2965,6601,19718,3217,5541,6508,67,12692,5446,1627,13359,977,6248,,,40015,44138,35347,12505,1757,133762,,,,,,,,,,,,,,,,,,,,,,
3521,2015-05-27,1,2,21,147,2015,05,27,5/27/15,17,3521,6312,2282,3004,4041,369,13194,5460,719,2083,411,7822,3005,6488,18935,3164,5662,6487,60,12539,5529,1600,13092,979,5597,,,39144,42969,35207,11514,1618,130452,,,,,,,,,,,,,,,,,,,,,,
3522,2015-05-27,1,2,21,147,2015,05,27,5/27/15,18,3522,6102,2403,2933,4209,382,12767,5454,736,2060,441,7342,2862,6101,17303,2954,5796,7056,58,11794,5345,1560,12199,973,5418,,,39070,40459,33445,11274,1584,125832,,,,,,,,,,,,,,,,,,,,,,
3523,2015-05-27,1,2,21,147,2015,05,27,5/27/15,19,3523,6411,2850,3187,4329,392,12236,6044,752,1994,514,6805,3067,6429,15735,3375,5522,7075,70,11908,5616,1411,12032,967,6496,,,39159,38946,33807,13305,1869,127086,,,,,,,,,,,,,,,,,,,,,,
3524,2015-05-27,1,2,21,147,2015,05,27,5/27/15,20,3524,6441,2915,3302,3626,419,12193,6147,767,2007,558,7403,3271,7263,17006,3771,5431,6735,73,12406,5643,1480,13182,954,6771,,,39375,41137,35164,14088,1979,131743,,,,,,,,,,,,,,,,,,,,,,
3525,2015-05-27,1,2,21,147,2015,05,27,5/27/15,21,3525,6232,2915,3361,3933,423,12443,6648,998,2101,562,7826,3271,7142,16986,3692,5046,7371,72,12451,5459,1553,13459,932,6688,,,41109,41287,35239,13929,1957,133521,,,,,,,,,,,,,,,,,,,,,,
